video_id,title,channel,upload_date,duration,view_count
YLY5hrkQgWY,"International Yoga Festival 2026📍 Parmarth Niketan, Rishikesh | Day 2: Yoga, Music, Ganga Aarti",Parmarth Niketan,20260311,162,849
jZeHD7ysyfw,International Yoga Day 2026 Countdown | Day 92 Celebration at Darshan University | Highlights,Darshan University,20260321,80,471
GNkzC89EQ2I,"International Yoga Festival 2026📍 Parmarth Niketan, Rishikesh | Day 5: Yoga, Music, Ganga Aarti",Parmarth Niketan,20260314,161,800
Q1LCTtFX_Fs,Madhav University Hosts Grand 100-Day Countdown to International Yoga Day 2026 | Yoga Mahotsav 2026,Madhav University,20260601,91,33
Iyx7desT8h8,🔴 LIVE | Yoga Mahotsav 2026 — 25 Days to International Day of Yoga 2026,Morarji Desai National Institute of Yoga (MDNIY),20260527,8100,9137
HUKYhsVz0wg,"International Yoga Festival 2026! Parmarth Niketan, RISHIKESH!",Parmarth Niketan,20260307,102,911
Sh4ElhPZvNo,International Yog Divas 2026 | विश्व योग दिवस 2026 में कब है | Yoga Day Date 2026 | Yoga Day 2026,Nayi Drishti,20240623,102,1153
5CcU1NqVTtc,YOGA DAY 2026,Sunshine Prep. / High School,20260511,11,38
t_zfJ5nLQv8,Yoga for All | Focus on Lateral Bend -  21 Days IDY 2026 Challenge,Yoga 4 Unity,20260602,4098,4520
3PKwdy_7Ttg,"The ""Yoga for All"" campaign, dedicated to the upcoming International Yoga Day in 2026",IYO® International Yoga Organisation,20260508,36,32
tFXn_fCk0Hw,International Day of Yoga 2026 | Yog Geet / Jingle Contest Entry,Shubh Pandey,20260407,30,13
IWvpnj7A008,Third day International Yoga festival Rishikesh 2026,Rishikesh Writings,20260311,1054,135
9EeNQztW8_U,"Curtain Raiser for International Day of Yoga 2026 at Embassy of India, Dili, Timor Leste #IDY2026","Embassy of India, Dili",20260521,95,84
Kxc6ZCb0_yo,"LIVE:- Yoga Mahotsav - 50 Days to #IDY2026 at Kanha Shanti Vanam, Nandigama Mandal, Telangana.",Ministry of Ayush,20260502,10830,1733
R1Tv4clN98s,"International Yoga Festival 📍 Parmarth Niketan, Rishikesh",Parmarth Niketan,20251122,145,3099
vL9Ps7YIssE,International Day of Yoga 2026 | Yoga Song | Revanasiddayya Hiremath 🧘‍♂️🎶,Gaana Sudha Vahini,20260415,25,28
7ZNRXFCwYvE,विश्व योग दिवस 2026 कब है | International Yoga Day 2026 | अंतराष्ट्रीय योग दिवस 2026 | Yoga Day 2026,Nayi Drishti,20231006,125,276
Md-GXKtjP5E,"Yoga Mahotsav 2026, Countdown 40 Day to Go International Day of Yoga 2026",Ministry of Ayush,20260521,65,433
Ymi8Cov8hg0,"Glimps- 25 Day Countdown International Day of Yoga 2026 in Khajuraho, Madhya Pradesh.",Ministry of Ayush,20260528,75,312
mb54KIYrqHg,"LIVE:- Yoga Mahotsav 2026, a curtain raiser to the 100-day countdown to the IDY 2026",Ministry of Ayush,20260313,25295,3232
-WmXnO98QYs,"📡 LIVE:- Yoga Mahotsav – 75 Days to #IDY2026 at Lonar, Buldhana, Maharashtra.",Ministry of Ayush,20260407,2948,2110
epQ8hqrqMrg,IGMS ONE WEEK INTERNATIONAL  YOGA PROGRAMM 2026,INDHIRA GANDHI SCHOOL,20260228,181,84
Cw5sivofRbw,Day 1/100 Yoga Days With Satvik Yogi | 2026 IDY,Satvik Yogi,20260315,669,156
btBM0lRRwlQ,96th Countdown Programme of International Day of Yoga (IDY) 2026.,iynsindia,20260318,62,31
WAfOhlCp914,"YOGAUTSAV 2026, Celebrating Diversity in Yoga 6th National Conclave of the IYA, 29th & 30th May 2026",Indian Yoga Association,20260415,31,205
aM0kgKIz9UM,What Happens When an Entire Workplace Pauses Together? | International Yoga Day 2026,Zariyaa Festivals,20260520,232,9
Ayk9aXo54hk,"Yoga Mahotsav 2026, a curtain raiser to the 100-day countdown to the IDY 2026",Ministry of Ayush,20260321,279,111
jbwx4QGkqVo,INTERNATIONAL YOGA DAY-2025-2026,Oxford School,20250621,186,14
AI0sgLI46MQ,Shilpa Shetty Celebrates International Women’s Day With A Powerful And Inspiring Yoga Event | Screen,Screen Awards,20260308,1326,26206
WSqRYyKPWeY,"🌍 TSSS World Health Day 2026 :: Fitness, Awareness and Yoga 🧘 ✨",The Stepping Stone School,20260408,60,75
T8HPu3QiNr0,YOGA programme to celebrate 100 days countdown to International Day of YOGA 2026,NSOU-ICT,20260529,8810,98
dqBIj2O3Pdk,Glimpse into the Yoga Mahotsav  100-day countdown to International Day of Yoga (IDY) 2026.,Ministry of Ayush,20260316,71,159
LwazVRH0UHQ,International Yoga Day Status 2026 | International Day of Yoga status 2026 | World Yoga Day Status,North Indian Taste,20230621,22,611
8BplbqsU2sU,INTERNATIONAL DAY OF YOGA  - 21 JUNE 2026 - HEALTH BENEFITS OF YOGA,Prof . M.THANGA DARWIN,20180606,288,132
WAD8Wao5gQw,Day 2/100 Yoga Days With Satvik Yogi | 2026 IDY,Satvik Yogi,20260316,939,83
IurZMHfUmsM,Yoga at the beach | 75-day countdown to #IDY2026,India in Peru,20260417,114,12
jf2XPQlp4-M,26 March 2026 87th days goes to International Yoga day ✨️ 🙏,SHIV YOGA,20260326,300,46
KzFoO6bxtpU,First Day International yoga festival 2026 Rishikesh,Rishikesh Writings,20260309,615,177
390e4OYx1i4,"International Yoga Festival 2026 📍 Parmarth Niketan, Rishikesh - March 9-15 2026",Parmarth Niketan,20251014,139,1181
AB2GZqYMZOU,Celebrating Diversity in Yoga (YOGAUTSAV 2026) 6th National Conclave of the Indian Yoga Association,Indian Yoga Association,20260415,31,94
CD70KYY5YeQ,E Poster Competition | Internation Day of Yoga 2026 | Full Process | Step by Step  | MY GOV | M.of.A,Hitkar Yuva,20260331,554,245
e0WDBtTr7_o,27th International Intensive Kriya Yoga Seminar 2026 - Day 5,Kriya Yoga Masters of Kriya Yoga International,20260118,3456,1917
GJBWWrc5YSs,27th International Intensive Kriya Yoga Seminar 2026 - Day 4,Kriya Yoga Masters of Kriya Yoga International,20260117,3509,2021
kpdfHJ7x0dY,10 Yoga Protocol Videos for NCDs and Target Groups | #YogaMahotsav2026 |,Ministry of Ayush,20260316,58,679
V3M7z2b5Sx4,30 min. Morning Yoga Flow l Morning Full Body Stretch - Day 1- 30 Days of Yoga 2026,Michelle Martone YOGA,20260101,1669,12521
mZsX9tw8FoI,Yoga for All | Focus on Twist -  21 Days IDY 2026 Challenge,Yoga 4 Unity,20260603,4352,2772
7D2yQHi2Z-U,#yoga #yog #yogmahotsav2026 100 days to International Day of Yoga 21st June 2026,allied24x7news,20260313,316,10
owcFlE2oe5o,International yoga Day Activities..🧘 Session:-(2025-2026),GRAND VIEW ACADEMY (New),20250705,181,40
fsWitGfWyHI,Free Chair Yoga Class in Callao region | IDY 2026,India in Peru,20260428,102,8
9nob14yzO-g,Celebrated Women’s Day 2026 with an inspiring international seminar on Yoga for Women’s Empowerment.,Manushi Yoga,20260311,1390,8
rn1Fsc4_x5o,Yoga & Pranayam | World Health Day 2026 | Humming Bird School,HUMMING BIRDS SCHOOL,20260417,76,70
Plf5Dg4BVsI,27th International Intensive Kriya Yoga Seminar 2026 - Day 7,Kriya Yoga Masters of Kriya Yoga International,20260120,3479,2453
pBvrz1E2oXg,Day 54 of Satvik Yogi Path | 2026 IDY,Satvik Yogi,20260507,1595,133
O9jEWwVDnyc,27th International Intensive Kriya Yoga Seminar 2026 - Day 4,Kriya Yoga Masters of Kriya Yoga International,20260118,3483,1947
O8YH7Hn5k4Y,Sixth day International yoga festival Rishikesh 2026,Rishikesh Writings,20260315,600,92
dW9UwLVjvak,International Day of Yoga - Den Bosch - Second Edition - An Invite by Neha & Geert,Neyha Jain,20260513,34,20
msZiKp5fCyw,Virtual Yoga Session in the run-up to the IDY 2026,CGI Hong Kong,20260602,2708,20
0ATwmzKsHts,Day-50 Countdown to IDY-2026 | 2 May 2026 | 6 AM IST | Kanha Shanti Vanam | Heartfulness | Daaji,heartfulness,20260502,7569,27206
PBM7Fs03FuI,Nainital 2 June IDY 2026 Live Yoga - Uttarakhand Ayurvedic & Unani Services,Directorate Ayurved Uttarakhand,20260602,3581,623
fhX153rnFa8,योग महोत्सव IDY 2026 ! कार्यक्रम की कुछ झलकियां ! IGU रेवाड़ी में योग की भव्य गूँज! 🧘‍♂️✨,Dr. Dharamveer Yogacharya ,20260324,32,47
8DeiE-23e38,Haridwar 31 May - IDY 2026 Live Yoga - Uttarakhand Ayurvedic & Unani Services,Directorate Ayurved Uttarakhand,20260531,2913,505
hlgCifQfPnk,Nainital 1 June IDY 2026 Live Yoga - Uttarakhand Ayurvedic & Unani Services,Directorate Ayurved Uttarakhand,20260601,2764,834
BMr7gRg_LV8,Haridwar 30 May IDY 2026 Live Yoga - Uttarakhand Ayurvedic & Unani Services,Directorate Ayurved Uttarakhand,20260530,2481,616
uaT2AVAX42w,Day 77/100 of Satvik Yogi Path | 2026 IDY,Satvik Yogi,20260530,1390,86
US9UELGrkWE,Day 79/100 of Satvik Yogi Path | 2026 IDY,Satvik Yogi,20260601,1595,110
JOnY3xdokEc,International Day of Yoga 2026 के लिए Registration कैसे करें? 🧘‍♂️Registration Tutorial | #INOSurya,INO SURYA,20260509,570,483
NHPENqo4x4M,"योग महोत्सव-2026 | #IDY2026 | दिनांक - 16 अप्रैल, 2026",Jain Vishva Bharati Institute Ladnun,20260416,5129,579
UG8DzCVxldI,"International Day of Yoga 2023 – Live from Jabalpur, Madhya Pradesh",Ministry of Ayush,20230621,6975,2957
g8MvYG7afaE,YOGA DAY SONG For Ministry Of Ayush,Kailasa Records ,20210921,275,24541
5oS0wVx9KAw,International Yoga Day 2024 Common Yoga Protocol by Ministry Of Ayush,INDIAN YOGAYURVED ACADEMY BY DR PORNIMA ,20240621,3251,225
SyserxPSx1U,International Day of Yoga 2024: Countdown Begins - 12 Days to Go,Ministry of Ayush,20240609,17,114
tsEUXXI4QHs,Yoga with family | International Day of Yoga 2024,Ministry of Ayush,20240620,29,190
eeaerqpZd7g,International Day of Yoga 2021 - Curtain Raiser,Ministry of Ayush,20210611,3322,355
mmG4jDBWIsU,Yoga for Emotional and Mental Health,Ministry of Ayush,20210525,3710,2077
c8A_BkXMcKA,International Day of Yoga 2021 - Sunday Discussion Series,Ministry of Ayush,20210516,7661,356
Kaz144lzORY,"International Day of Yoga 2018, Ministry of AYUSH",Dr. Arun Mahapatra,20180608,63,7080
50Qf3kJDUeE,"YOGA DAY   Ministry of AYUSH, Government of India",BHARAT TV,20200621,31,80
dDGzam7WYEE,Do participate in AYUSH Ministry’s unique Yoga competition!,Narendra Modi,20200531,184,20417
RehqLdUGJlg,International Yoga Day Celebration at IGC | Yoga Camp | Ministry of Ayush Initiative,Indo Global Group of Colleges,20230621,60,5312
i4msUSBffpU,International Yoga Day: Ministry Of AYUSH Releases ‘Common Yoga Protocol,Aaj Tak,20160517,261,4919
w-ujgTZTT5Q,International Day of Yoga 🧘‍♀️ Ministry of Ayush..,Bhagyalaxmi,20260424,353,4
JchDbzvsXAk,BCCL Promotes Common Yoga Protocol for Women By Ministry of AYUSH - International Day of Yoga 2025,BCCL - Bharat Coking Coal Limited,20250610,113,42
UdP_gGiIWq0,Common Yoga Protocol 2016,Ministry of Ayush,20160502,896,19638
v29_ChZwR20,"LIVE:- Yoga Mahotsav- 25 Days to #IDY2026 at Western Group of Temples, Khajuraho, Madhya Pradesh",Ministry of Ayush,20260527,7990,2151
HLo1lepnzGc,100 Days of Yoga | Yoga Mahotsav | International Yoga Day Livestream on Ayush TV #yogaday #ayushtv,Ayush TV,20230313,29,63
OfHrOE6t1h0,Morning Classes for Yoga Appreciation Programme: Day 3,Ministry of Ayush,20210603,2679,771
Z4diFKcv3gE,"A glimpse into the vibrant celebration marking 50 Days to International Day of Yoga 2025,",Ministry of Ayush,20250502,69,423
e7HIxPFbmbI,21 June International Yoga Day common yoga protocol by Ayush Ministry,Enlight_Yoga,20200621,490,358
tjtwW0zGwBU,My Life My Yoga || International Yoga Day 2020 || Ministry Of Ayush,The Great Police,20200621,334,317
FTNLwfGOjuU,Theme of International Yoga Day 2022 is ‘Yoga for Humanity’: AYUSH Minister Sonowal,Times Of India,20220621,76,361
cphIHGmikOs,International Yoga Day 2021 by Ayush Cell Panjim Goa,SIHFW GOA,20210618,1019,850
oPleUTwnEt4,"Yoga day 11 @ ministry of Ayush, Government of India",Kishan's University of Sustainability Telugu,20200410,115,49
QPsMAwSiZVk,Yoga day 8 @ ministry of Ayush,Kishan's University of Sustainability Telugu,20200410,140,555
44PPtRBjkuE,Yoga for Peace & Sustainability |Common Yoga Protocol by Ministry of Ayush| International Yoga Day,Yoga With Bini,20200621,792,689
PlxXjJjsaKw,"International Yoga Day  2020 |  IDY  ""My Life My Yoga"" || Ministry of Ayush ||🧘‍♂️",Athulya Jayaprakash,20200620,178,323
0Uxhco6qwFo,"HCI,KL in collaboration with Ministry of AYUSH - Talk on Yoga & Ayurveda By Dr.Harini Ramya","High Commission of India ,Kuala Lumpur",20210622,1405,394
QLXIv_0bvEw,"AYUSH Department Organizing 8th International Day of Yoga at A convention ,Vijayawada | Public TV",Public TV News,20220621,5236,11
4iCvX3DfXVc,5 Basic Yoga For Beginner | 7th International Yoga Day| Ministry of Ayush | 2021#bewithyogabeathome,NEHA BHATTACHARYA,20210619,182,194
EHX1-Dj2IXM,Yoga day 6 @ ministry of Ayush,Kishan's University of Sustainability Telugu,20200410,98,48
deco9KHty04,Ministry of AYUSH to organise International Conference on Yoga,New Delhi Times,20191115,106,255
MADy-oiozFw,Ayush Yoga || Day Wise || Saturday || E1,Ayush Yoga,20200520,1287,123
EXqpq6rrAjE,Design and Name the Mascot for International day of Yoga 2021| Ministry of Ayush  | mygovindia,Avoid,20201227,343,859
V33bIkpFR1A,#SarbanandaSonowal-Union Cabinet Minister AYUSH unveil plan for International #yogaday on 21st June.,VISION TV WORLD,20220617,771,67
IDneMM3JEFM,International day of 🧘‍♀️ Yoga 2021 by ministry of Ayush || my government quizzes answer|#win |#yoga,Mygov quiz adda,20210502,124,3616
vIA-IAAlZSg,About International Yoga Day 2021 | Importance of Yoga | Ministry of Ayush initiatives,Food Cliqs,20210620,140,686
hl3lWfLfDwA,Ayush Ministry Seeks ISRO's Assistance | for Satellite Imagery | on International Day of Yoga,ETV Telangana,20180606,38,56
ECI11uKvmG4,Who Proposed International Day of Yoga? | Yoga Day | Ministry of AYUSH | IDY 2021 | YogPathshala,YogPathshala ,20210620,114,274
tYr0q8HLkQY,Evening Classes for Yoga Appreciation Programme: Day 4,Ministry of Ayush,20210525,2754,1424
FJM8kEO2mPY,Yoga Break @ Workspace | Part 2 | By Ministry of Ayush | #indiaeswatini,"High Commission of India Mbabane, Eswatini",20230329,116,7
6u_xoU2AOdo,"Yoga from the students of students of Hazaribagh, Jharkhand | International Day of Yoga",Ministry of Ayush,20240620,46,92
AgBX2c7w7Ts,Yoga is more than a practice—it's a timeless gift from India to the world | World Expo Osaka japan |,Ministry of Ayush,20250429,77,408
oNomHQfTA_M,Yoga Ambassador Tour - Ministry of Ayush India - ATTOI - Yoga Day,KichaTube HD,20180621,686,1249
Y69md6XRncU,Watch people's enthusiasm for International Day of Yoga 2024.,Ministry of Ayush,20240604,143,3576
GTYUovcslV0,International yoga day 2020 protocol 21 June(English) || Common Yoga Protocol 2020 (Ayush Mantralay),IPR DEPARTMENT- GOVT. OF SIKKIM,20200619,3195,89
HXEc6RYpWf4,International day of yoga 2020 idy ministry of ayush. Yoga at home by Rajeev Bhardwaj,Happy Life Rajeev,20200621,175,83
hg6HLBWpbcM,Ayush Yoga || Day Wise || Friday || E1,Ayush Yoga,20200520,1013,192
ZyL0KYXzLUk,"Yoga day 10 @ ministry of Ayush, Government of India",Kishan's University of Sustainability Telugu,20200410,118,16
Z09qEkLoVeo,Make Yoga mass movement: Ayush Minister Shripad Naik,DD News,20160611,265,292
ILYKKso4dfE,IDY celebrating the spirit of inclusivity!,Ministry of Ayush,20220714,90,303
RU5dR1NyP8s,International Yoga Day |Yoga Yuga| Ayush Dept karnataka,Ayush Dept Karnataka,20190620,407,22
XRmDFoEIk8I,Press Conference on YOGA DAY by Ministry of AYUSH and Indian Council for Cultural Relations,V-SAT Media,20200606,2238,7
mopEtlHBDw8,"Dr Anandaji at ""Yoga Connect 2025"" International Conference organized by CCRYN, Ministry of Ayush",ISCM of Sri Balaji Vidyapeeth,20250619,732,47
SbIc8gISJCQ,International Day of Yoga | Ministry of AYUSH | Best Yoga Asanas For a Healthy Mind and Body,Pebbles live,20190621,1567,3543
v9QMhGittCM,Curtain Raiser of International Day of Yoga (IDY)-2021' & 'Inauguration of AYUSH Information Cell,Embassy of India in Kuwait,20210521,4692,49
OghYPFzSChg,#my yoga my life #Ministry of Ayush#yoga from bome International day of yoga 2020#kreethi,Kreethi S. Sannecy,20200620,298,242
Iwp5CgFCuco,Yoga Performance | Ayush Peru,India in Peru,20260515,322,24
kT4s6iZ6mJI,Ayush Minister Shripad Naik inaugurates National Health Editors Conference on Yoga,Ministry of Ayush,20160609,237,192
uWsNWorJLcM,Importance of International Yoga Day | Y-Break Initiative of Ayush Minstry,UPSC AKHADA,20230622,1374,44
wF2g2CklpUs,International yoga day 21st June|| Shri Sarbananda Sonowal Minister of Ayush||@Ayurveda Student Life,The Ayurved Diary ,20220623,106,73
h0UrbyV3jUY,Yoga Day to be celebrated at Se Cathedral and Fort Aguada : Ayush Ministry,In Goa 24x7,20220616,566,1099
qDzYQmJI4tE,Ayush Conduct World Yoga Day Walk In Adilabad | V6 News,V6 News Telugu,20190619,74,590
dhrsxFdkzNQ,"#My yoga my life, #ministry of ayush, #international yoga day",Kshma Sharma,20200620,154,26
UJPAHpPTt1Y,YCB Ministry of AYUSH Appreciation Certificate on the 6th IDY 2020,Morarji Desai National Institute of Yoga (MDNIY),20200619,73,1666
dsbK-YLLB-U,Ministry of Ayush  YOGA  V02,Morarji Desai National Institute of Yoga (MDNIY),20210518,758,2050
ekzlBsSR8RU,"Director Ayush J&K, message on 9th International Day of Yoga","DIRECTORATE OF AYUSH, J&K",20230624,202,78
jHyYaM2oe1E,International Yoga Day 21 June Ministry Of Ayush #MyLifeMyYogaIndia #MaleYouth 2021,InfoByGuru Ji,20200620,180,187
Ke39MCav5Hs,"Yoga day 13 @ ministry of Ayush, Government of India",Kishan's University of Sustainability Telugu,20200410,116,50
559cVTeWW9s,India's Ayush Ministry organises inaugural session of 'Yoga connect- a Global Yoga Summit',DD India,20250614,79,5247
AY8cNUWAEpg,International Yoga Day 2023,Rvim Youtube Channel official,20230622,140,116
ParJGqcRX94,International Day Of Yoga Celebrate .As Per Instruction On Ministry Of AYUSH #MYAS #CYP2020_NCC,Indian Traveller with Subhadeep,20200620,45,56
NgoTi9qxWVU,"MyLifeMyYoga- Ministry of AYUSH- International Yoga Day-21st June, 2020",Ankur Kumar Srivastava,20200605,119,130
D9dBXNT0YA4,The world comes together for #YogaDay at the UN Headquarters!,Narendra Modi,20230621,110,38039
K7YeE3zSQdE,PM Modi practices Yoga on International Day for Yoga 2019,Sansad TV,20190621,3099,897477
fvsC4x4VBpM,PM Modi leads Yoga Day event at Rajpath,NDTV,20150621,2048,143928
z7RdbXnjjMc,PM Modi takes part in International Day of Yoga celebrations at UN HQ in New York City | 21st June,Doordarshan National,20230621,6305,42795
riURtZa6MhU,Yoga with Modi : Suryanamaskar Hindi,Narendra Modi,20180618,406,1697165
UMSIaxSdOa4,Indian PM Narendra Modi leads International Yoga Day celebrations at UN headquarters | WION LIVE,WION,20230621,9919,5244
N_c9BgiN46Q,International Yoga Day: PM Modi to lead Yoga Day celebrations with people from over 180 nations,WION,20230621,403,2988
xgIkGdwPqlQ,International Day Of Yoga 2023 |  PM Modi to unite the nation through Yoga | 21.06.2023,DD India,20230621,4235,422
xm28ewV7S9w,PM Modi Arrives At UN Headquarters To Lead International Yoga Day Celebrations,India Today,20230621,398,9319
RNCyEuseurI,"International Yoga Day: PM Modi arrives In New York, to lead celebrations at UN headquarters | WION",WION,20230621,208,7939
I6qzKSOXUsM,PM Modi's Diplomacy-Asana In America  | PM Modi To Perform Yoga In New York | International Yoga Day,India Today,20230621,160,21255
Cn69_7WkUSM,International Day of Yoga 2021 | PM Modi Addresses The Nation | CNN News18 Live,CNN-News18,20210621,3598,2960
JK2y_SfHdf8,PM's speech during International Day of Yoga celebrations in Visakhapatnam | Eng subtitles,Narendra Modi,20251130,1140,10401
JxVCCHqc72E,Indian PM Modi celebrates International Yoga Day with thousands,CNA,20190621,24,1833
ocuerNUWTaM,PM Modi's state visit to the US begins with Yoga day celebrations at UN HQ | WION,WION,20230621,600,10718
qBcyeYP6snc,International Yoga Day 2022: PM Narendra Modi Leads Yoga Event At Karnataka's Mysuru Palace,Republic World,20220621,200,1943
FB543E0MSXQ,International Yoga Day: PM Modi Links The Benefits Of Yoga In Battling The COVID-19 Pandemic,India Today,20200621,271,1276
2088EJFs5fQ,PM Modi Leads International Yoga Celebrations In UN HQ In New York | CNBC TV18,CNBC-TV18,20230621,1708,467
KASKJeYSE20,India: PM Modi addresses the 7th Yoga day program | International Yoga Day 2021 |Latest English News,WION,20210621,1049,8934
j-uKhBSLL48,PM Modi US state visit | International Yoga Day 2023 theme: World is one family | WION,WION,20230621,1042,1924
pORdexOKJ7E,India marks the 8th International Yoga Day: Indian PM Narendra Modi says Yoga brings peace | WION,WION,20220621,1147,35742
0T_qOiw2Xuk,International Yoga Day | PM Modi Leads Mass Yoga Event in Mysuru,TVC News Nigeria,20220621,47,319
jq3XAReBLtQ,"Indian PM Modi leads historic Yoga session at UN HQ, New York | International Yoga Day",WION,20230621,575,578
CWa-gW_-7zQ,International Yoga Day 2022 : PM Modi Leads Yoga Day Celebrations At Mysuru Palace In Karnataka,Republic World,20220621,37736,75570
3DbBA1BTAM4,PM Modi bends over backwards to mark International Yoga Day,euronews,20160621,20,578
BSiBZtjXDb0,World marks International Day of Yoga | PM Modi US visit | WION,WION,20230621,477,692
HXhxVUNecmg,PM Modi US Visit | PM Modi Puts Out Special International Yoga Day Video | PM Modi In America,CNN-News18,20230622,252,311
tdplSsPk8tI,Live | PM Modi leads International Yoga Day Celebrations at the UN | News9,NEWS9 Live,20230622,7013,432
u1JgC4ZjEJc,"PM Modi Leads Celebrations In New York, Says Yoga Unites The World | 9th International Yoga Day",India Today,20230621,352,672
jMKJYZDqTks,PM Modi To Lead Yoga Day Celebrations At UN HQ; Dignitaries Of 180 Countries To Participate,Republic World,20230621,223,9907
VWRLYm3qBI4,Global Yoga Day: PM Modi Leads The Way At UN Headquarters,Business Today,20230620,203,3368
piaIDE9_72U,"International Yoga Day 2020: PM Modi urges for 'Yoga at home'; says, ""it's a day one oneness""",WION,20200621,905,5412
sMBMcZ9qC1c,PM Modi Leads International Yoga Day Celebrations In Mysuru; 'Yoga Is A Way Of Life',Republic World,20220621,932,4492
5HxJ-DOJGV0,'Yoga a ray of hope as world fights Covid-19': PM Modi on International Yoga Day,Hindustan Times,20210621,434,6129
bYf5oUBqcvs,Full & Uncut: PM Modi's Message On International Yoga Day,Republic World,20230621,673,4090
F8r2xYzf6Z0,PM Modi in US: Indian PM Modi to lead Yoga Day celebrations at UN HQ | International Yoga Day,WION,20230621,467,1212
3jgTR6-g1Lo,International Yoga Day 2023 | Vrikshasana with PM Modi | Yoga with Modi | Oneindia News,Oneindia News,20230619,203,1334
cipmQDkJWRk,"PM Modi Arrives At UN HQ To Lead Yoga Day Even, Pays Tribute To Mahatma Gandhi | Latest News",Times Now,20230621,1199,834
ckQIyUR-YYQ,"International Yoga Day | Yoga Has Become A Ray Of Hope When World Fights Covid-19, Says PM Modi",India Today,20210621,976,10637
-ZxrdlQe_78,Prime Minister Narendra Modi's message on 2nd International Day of Yoga,Indian Diplomacy,20160617,230,3529
lA9dHOAGUjs,"PM Modi In US | ""Yoga Is Way Of Life"": PM Modi Leads Yoga Event At UN",NDTV,20230621,4023,1587
38OJ5YUWgDE,World Celebrates Yoga: PM Modi's 'Yoga In Covid Fight' Message On 6th International Day Of Yoga,India Today,20200621,171,2994
LlIcW_A5eaM,India’s Modi participates in mass event to mark International Day of Yoga,Al Arabiya English,20220621,71,2130
tHkW2akJLfY,Narendra Modi leads Yoga session in New York - part one,Sky News,20230621,2330,4091
kkvjhnSG3pQ,PM Shri Narendra Modi takes part in International Day of Yoga celebrations at UN HQ in New York,Bharatiya Janata Party,20230621,4160,16769
VsGPjzPndHc,"International Yoga Day: ""Yoga Brings People Together"", Says PM Modi",NDTV,20200621,148,1469
3-4dvMSYSis,LIVE: PM Modi Yoga at UN Headquarters | International Yoga Day 2023 Live | Modi US State Visit,ANI News,20230621,3895,192152
pSjXJBEdLhQ,PM Narendra Modi Addresses Nation On International Yoga Day | Delhi | Mango News,Mango News,20160620,268,234
6WtvdIBrW8c,International Yoga Day 2023 Live Updates | PM Modi's Message On International Yoga Day | News18 Live,CNN-News18,20230621,23880,3768
DrEBOB3mAWI,PM Narendra Modi Message for International Yoga Day | Thanks UNO for promoting Yoga,Mango News,20150617,359,1717
d_PYT6CElGg,"PM Modi: Yoga Has Become A Global Movement, A Global Spirit",India Today,20230621,185,628
puFOuS2sk9w,PM Modi Lists Benefits Of Yoga Amid COVID On International Yoga Day | Full Speech,Republic World,20200621,849,13521
cEebNNbLlQU,LIVE | PM Modi Leads Yoga Diwas at UN HQ in New York City | International Yoga Day | Times Now,Times Now,20230621,32425,13952
Xr6ZOn6Xd7E,Yoga Day 2020: PM Modi Says Pranayam Boosts Respiratory System And Raises Immunity Against COVID,India Today,20200621,844,4912
FQCb-9Df0uQ,International Yoga Day | PM Modi | India aims World Record | 21 June as Yoga Day | Rajpath,Mango News,20150621,165,735
I0ahh_fiPVo,"PM Modi To Lead Global Celebration Of Yoga From UN HQ, Shares A Video Message On Intl Yoga Day",Times Now,20230621,662,1340
y4tARqIzJis,"PM Modi, CM Yogi Adityanath perform Yoga on International Yoga Day",NYOOOZ TV,20170621,75,785
Iwuib4fD6dM,WION Gravitas: PM Modi urges all to practice yoga on 4th International Yoga Day,WION,20180621,963,257
ijS-ruHh_-8,PM Modi US Visit LIVE News | PM Modi’s International Yoga Day Event At UN HQ Creates World Record,CNN-News18,20230621,3485,1552
f3PH1cvX8sM,"PM Modi Leads Yoga Day Event In New York, Says 'Yoga Unites The World' | Latest English News",MIRROR NOW,20230622,74,9519
wOB5cUaunT8,PM Modi's Yoga Day message at United Nations in New York,NDTV,20150621,324,1865
lFzm6nIcyoE,"PM Modi On Yoga Day 2022: 'No Longer Part Of Life, Yoga Becoming Way Of Life'",India Today,20220621,426,560
k2JHTLlqGuE,International Yoga Day A Symbol Of PM Modi’s Successful Diplomacy? India’s Soft Power On The Rise,Times Now,20230621,196,2444
og_Xqy_IHpY,PM Modi's US Visit | International Day of Yoga and Indian Diaspora's Enthusiasm | News9,NEWS9 Live,20230620,528,662
oW9LOUCGsiU,PM Modi's Historic Event: World Celebrates Yoga Day| India's Soft Power On Display In New York,Times Now,20230621,154,449
j-f0YHcix90,PM Modi's Video Message On Yoga Day | We Get More Energy From Doing Yoga: PM Modi,India Today,20230621,18765,2596
sqhAuIa5PB4,"PM Modi posts video message on International Yoga Day, Watch here | Oneindia News",Oneindia News,20160620,269,644
2e_pszlUvOs,UN Headquarters decked up for Intl Yoga Day as PM Modi to lead the grand event,ANI News,20230621,215,4917
or6mG6Sj-Mw,"International Yoga Day: Yoga One Of The Most Powerful Unifying Forces, Says PM Modi",NDTV,20180621,69,2422
_IKq9_hxfR8,PM Modi Live: PM Modi Live At UN Headquarters: International Yoga Day 2023 | India Today LIVE,India Today,20230622,35614,9361
