cluster,avg_dsi,max_dsi,min_dsi,std_dsi
cluster_6.csv,964.3361347896451,8977.852208144057,9.92818805865738,1569.3052387324685
cluster_0.csv,838.2285878553208,12702.262383038387,19.821832160895916,2032.5092447281531
cluster_2.csv,634.697179386825,11963.16629517704,11.536035902973056,1691.6318557122236
cluster_4.csv,146.863382282387,2211.2448357502294,9.338879454113936,245.54377851465688
